entryTime,exitTime,dir,entry,exit,size,pnl,win,reason,holdBars,capAfter
2025-12-07T07:00,2025-12-07T14:00,SHORT,3036.07,2944.9879,22.3,3.267,true,止盈,7,77.59
2025-12-07T14:00,2025-12-07T15:00,LONG,2941.41,3029.6523,23.28,3.4105,true,止盈,1,81
2025-12-07T17:00,2025-12-07T21:00,LONG,3111.11,3079.9989,24.3,-1.3001,false,止损,4,79.7
2025-12-09T08:00,2025-12-09T15:00,LONG,3119.16,3212.7348,23.91,3.5028,true,止盈,7,83.21
2025-12-09T15:00,2025-12-09T16:00,SHORT,3243.99,3276.4299,24.96,-1.3354,false,止损,1,81.87
2025-12-09T16:00,2025-12-10T18:00,SHORT,3363.64,3397.2764,24.56,-1.314,false,止损,26,80.56
2025-12-10T18:00,2025-12-10T19:00,SHORT,3379.85,3413.6485,24.17,-1.2931,false,止损,1,79.27
2025-12-10T19:00,2025-12-10T20:00,SHORT,3388.88,3422.7688,23.78,-1.2722,false,止损,1,77.99
2025-12-11T01:00,2025-12-11T02:00,LONG,3253.55,3221.0145,23.4,-1.2519,false,止损,1,76.74
2025-12-11T02:00,2025-12-11T03:00,LONG,3210.21,3178.1079,23.02,-1.2316,false,止损,1,75.51
2025-12-11T03:00,2025-12-11T14:00,LONG,3190.28,3158.3772,22.65,-1.2118,false,止损,11,74.3
2025-12-12T02:00,2025-12-12T14:00,LONG,3256.78,3224.2122,22.29,-1.1925,false,止损,12,73.11
2025-12-12T15:00,2025-12-14T23:00,LONG,3069.81,3039.1119,21.93,-1.1733,false,止损,56,71.93
2025-12-15T04:00,2025-12-15T14:00,LONG,3122.2,3090.978,21.58,-1.1545,false,止损,10,70.78
2025-12-15T14:00,2025-12-15T15:00,LONG,3047.4,3016.926,21.23,-1.1358,false,止损,1,69.64
2025-12-15T15:00,2025-12-15T16:00,LONG,3009.86,2979.7614,20.89,-1.1176,false,止损,1,68.52
2025-12-15T16:00,2025-12-15T17:00,LONG,2987.62,2957.7438,20.56,-1.1,false,止损,1,67.42
2025-12-15T17:00,2025-12-15T18:00,LONG,2935.75,2906.3925,20.23,-1.0823,false,止损,1,66.34
2025-12-16T13:00,2025-12-17T15:00,LONG,2909.2,2996.476,19.9,2.9154,true,止盈,26,69.26
2025-12-17T15:00,2025-12-17T18:00,SHORT,2902.85,2815.7645,20.78,3.0443,true,止盈,3,72.3
2025-12-17T18:00,2025-12-18T13:00,LONG,2812.28,2896.6484,21.69,3.1776,true,止盈,19,75.48
2025-12-18T13:00,2025-12-18T15:00,SHORT,2962.49,2992.1149,22.64,-1.2112,false,止损,2,74.27
2025-12-18T19:00,2025-12-18T20:00,SHORT,2780.57,2808.3757,22.28,-1.192,false,止损,1,73.08
2025-12-19T04:00,2025-12-19T15:00,LONG,2919.79,3007.3837,21.92,3.2113,true,止盈,11,76.29
2025-12-21T08:00,2025-12-22T00:00,SHORT,2990.4,3020.304,22.89,-1.2246,false,止损,16,75.06
2025-12-22T00:00,2025-12-22T08:00,SHORT,3020.59,3050.7959,22.52,-1.2048,false,止损,8,73.86
