entryTime,exitTime,dir,entry,exit,size,pnl,win,reason,holdBars,capAfter
2026-02-03T17:00,2026-02-03T17:45,LONG,75667.4,75062.0608,40.9,-1.7791,false,止损,3,134.56
2026-02-03T23:15,2026-02-04T01:00,SHORT,75719,76324.752,40.37,-1.7561,false,止损,7,132.8
2026-02-04T02:45,2026-02-04T03:00,SHORT,75932.3,76539.7584,39.84,-1.733,false,止损,1,131.07
2026-02-04T05:30,2026-02-04T13:45,SHORT,76213.6,75070.396,39.32,2.8114,true,止盈,33,133.88
2026-02-04T13:45,2026-02-04T14:45,LONG,74825.7,74227.0944,40.16,-1.747,false,止损,4,132.13
2026-02-04T14:45,2026-02-04T16:00,LONG,74320.6,73726.0352,39.64,-1.7243,false,止损,5,130.41
2026-02-04T19:45,2026-02-04T21:00,LONG,73892.6,73301.4592,39.12,-1.7017,false,止损,5,128.71
2026-02-04T21:30,2026-02-04T22:00,LONG,72610,72029.12,38.61,-1.6795,false,止损,2,127.03
2026-02-04T22:00,2026-02-04T22:15,LONG,72297,73381.455,38.11,2.7249,true,止盈,1,129.75
2026-02-04T23:30,2026-02-05T00:00,LONG,73342.8,72756.0576,38.93,-1.6935,false,止损,2,128.06
2026-02-05T00:00,2026-02-05T02:15,SHORT,72745,71653.825,38.42,2.747,true,止盈,9,130.81
2026-02-05T02:45,2026-02-05T04:00,LONG,71425.1,70853.6992,39.24,-1.7069,false,止损,5,129.1
2026-02-05T07:15,2026-02-05T07:45,LONG,71373.8,70802.8096,38.73,-1.6848,false,止损,2,127.41
2026-02-05T07:45,2026-02-05T08:15,SHORT,70710.6,71276.2848,38.22,-1.6626,false,止损,2,125.75
2026-02-05T08:15,2026-02-05T10:45,LONG,71305.3,70734.8576,37.73,-1.6413,false,止损,10,124.11
2026-02-05T11:15,2026-02-05T12:15,LONG,70034,69473.728,37.23,-1.6195,false,止损,4,122.49
2026-02-05T14:45,2026-02-05T15:00,SHORT,69371.5,68330.9275,36.75,2.6276,true,止盈,1,125.12
2026-02-05T15:00,2026-02-05T15:15,LONG,67960.8,67417.1136,37.54,-1.633,false,止损,1,123.49
2026-02-05T15:15,2026-02-05T15:45,LONG,66808.9,67811.0335,37.05,2.6491,true,止盈,2,126.13
2026-02-05T20:15,2026-02-05T20:30,LONG,63817.9,63307.3568,37.84,-1.646,false,止损,1,124.49
2026-02-05T20:30,2026-02-05T20:45,LONG,63628.1,63119.0752,37.35,-1.6247,false,止损,1,122.86
2026-02-06T00:00,2026-02-06T00:15,LONG,60229,61132.435,36.86,2.6355,true,止盈,1,125.5
2026-02-06T00:15,2026-02-06T00:30,LONG,61330.6,62250.559,37.65,2.692,true,止盈,1,128.19
2026-02-06T01:15,2026-02-06T01:45,LONG,64064,65024.96,38.46,2.7499,true,止盈,2,130.94
2026-02-06T05:30,2026-02-06T05:45,SHORT,65936.4,66463.8912,39.28,-1.7087,false,止损,1,129.23
2026-02-06T05:45,2026-02-06T06:30,SHORT,66362.8,65367.358,38.77,2.7721,true,止盈,3,132
2026-02-06T07:15,2026-02-06T07:30,SHORT,64955.9,65475.5472,39.6,-1.7226,false,止损,1,130.28
2026-02-06T14:30,2026-02-06T15:30,SHORT,68254.6,68800.6368,39.08,-1.7,false,止损,4,128.58
2026-02-06T22:30,2026-02-06T23:00,SHORT,71154.2,71723.4336,38.57,-1.6778,false,止损,2,126.9
2026-02-07T00:00,2026-02-07T03:15,SHORT,70232.7,70794.5616,38.07,-1.656,false,止损,13,125.25
2026-02-07T06:45,2026-02-07T07:00,LONG,68742,68192.064,37.57,-1.6343,false,止损,1,123.61
2026-02-07T07:00,2026-02-07T07:15,LONG,67915.4,67372.0768,37.08,-1.613,false,止损,1,122
2026-02-07T07:15,2026-02-07T12:15,LONG,67993.1,69012.9965,36.6,2.6169,true,止盈,20,124.62
2026-02-07T12:15,2026-02-07T12:30,SHORT,69283,69837.264,37.39,-1.6265,false,止损,1,122.99
2026-02-07T17:30,2026-02-08T08:15,LONG,69269.9,70308.9485,36.9,2.6384,true,止盈,59,125.63
2026-02-08T08:15,2026-02-08T08:30,SHORT,70158.4,70719.6672,37.69,-1.6395,false,止损,1,123.99
2026-02-08T08:30,2026-02-08T11:15,SHORT,70320.4,70882.9632,37.2,-1.6182,false,止损,11,122.37
2026-02-08T13:15,2026-02-08T16:45,SHORT,71413.6,70342.396,36.71,2.6248,true,止盈,14,125
2026-02-08T20:45,2026-02-08T23:00,SHORT,70807.7,71374.1616,37.5,-1.6313,false,止损,9,123.37
2026-02-09T08:30,2026-02-09T10:15,LONG,69770.3,69212.1376,37.01,-1.6099,false,止损,7,121.76
2026-02-09T10:30,2026-02-09T14:30,LONG,68591.7,69620.5755,36.53,2.6119,true,止盈,16,124.37
2026-02-09T17:30,2026-02-10T00:30,SHORT,70800.2,69738.197,37.31,2.6677,true,止盈,28,127.03
2026-02-10T01:30,2026-02-10T03:00,LONG,70427.6,69864.1792,38.11,-1.6578,false,止损,6,125.38
2026-02-10T03:15,2026-02-10T06:45,LONG,69508.7,68952.6304,37.61,-1.636,false,止损,14,123.74
2026-02-10T09:30,2026-02-10T11:30,LONG,69169.9,68616.5408,37.12,-1.6147,false,止损,8,122.13
2026-02-10T11:30,2026-02-10T14:30,LONG,68631.2,68082.1504,36.64,-1.5938,false,止损,12,120.53
2026-02-10T14:30,2026-02-10T15:15,LONG,68192.2,69215.083,36.16,2.5854,true,止盈,3,123.12
2026-02-10T15:15,2026-02-10T18:45,LONG,69176,68622.592,36.94,-1.6069,false,止损,14,121.51
2026-02-11T00:00,2026-02-11T03:15,LONG,68766.8,68216.6656,36.45,-1.5856,false,止损,13,119.93
2026-02-11T03:15,2026-02-11T04:15,LONG,68244.8,67698.8416,35.98,-1.5651,false,止损,4,118.36
2026-02-11T04:15,2026-02-11T06:00,LONG,67548.5,67008.112,35.51,-1.5447,false,止损,7,116.82
2026-02-11T10:30,2026-02-11T14:00,LONG,66691.8,67692.177,35.04,2.5054,true,止盈,14,119.32
2026-02-11T14:00,2026-02-11T14:30,SHORT,68410.6,67384.441,35.8,2.5597,true,止盈,2,121.88
2026-02-11T15:00,2026-02-11T16:00,LONG,66084,67075.26,36.56,2.614,true,止盈,4,124.49
2026-02-11T18:15,2026-02-11T21:15,LONG,66886.5,67889.7975,37.35,2.6705,true,止盈,12,127.17
2026-02-11T23:00,2026-02-12T01:15,SHORT,67291.7,67830.0336,38.15,-1.6595,false,止损,9,125.51
2026-02-12T03:00,2026-02-12T11:00,SHORT,67459,67998.672,37.65,-1.6378,false,止损,32,123.87
2026-02-12T16:00,2026-02-12T16:15,LONG,66532.6,66000.3392,37.16,-1.6165,false,止损,1,122.25
2026-02-12T16:15,2026-02-12T17:45,LONG,66041.9,65513.5648,36.68,-1.5956,false,止损,6,120.66
2026-02-12T22:00,2026-02-13T03:30,LONG,65789.4,66776.241,36.2,2.5883,true,止盈,22,123.24
2026-02-13T04:45,2026-02-13T09:00,SHORT,66299.2,66829.5936,36.97,-1.6082,false,止损,17,121.64
2026-02-13T13:15,2026-02-13T14:45,SHORT,67311.7,67850.1936,36.49,-1.5873,false,止损,6,120.05
2026-02-13T14:45,2026-02-13T15:00,SHORT,67708.4,68250.0672,36.01,-1.5664,false,止损,1,118.48
2026-02-13T15:00,2026-02-13T15:30,SHORT,68330.3,68876.9424,35.54,-1.546,false,止损,2,116.94
2026-02-13T15:30,2026-02-13T16:30,SHORT,68693,69242.544,35.08,-1.526,false,止损,4,115.41
2026-02-13T20:15,2026-02-14T08:00,SHORT,68791.7,69342.0336,34.62,-1.506,false,止损,47,113.9
2026-02-14T08:00,2026-02-14T11:00,SHORT,69523.1,70079.2848,34.17,-1.4864,false,止损,12,112.42
2026-02-14T13:00,2026-02-15T04:00,SHORT,69682.8,70240.2624,33.73,-1.4673,false,止损,60,110.95
2026-02-15T04:00,2026-02-15T12:45,SHORT,70393,69337.105,33.29,2.3802,true,止盈,35,113.33
2026-02-15T12:45,2026-02-15T13:45,LONG,69296.2,68741.8304,34,-1.479,false,止损,4,111.85
2026-02-15T17:30,2026-02-15T17:45,LONG,68803,68252.576,33.56,-1.4599,false,止损,1,110.39
2026-02-15T17:45,2026-02-15T19:00,LONG,68619.7,68070.7424,33.12,-1.4407,false,止损,5,108.95
2026-02-15T19:00,2026-02-16T12:15,LONG,68165.3,69187.7795,32.69,2.3373,true,止盈,69,111.29
2026-02-16T12:15,2026-02-16T13:00,SHORT,69465.1,70020.8208,33.39,-1.4525,false,止损,3,109.84
